KEY,NAME,LOC,QTY,QYOT,SELL,DEP,DMG,Msg,SDATE,Category,TYPE,TaxCode,INST,FUEL,ADDT,PER1,PER2,PER3,PER4,PER5,PER6,PER7,PER8,PER9,PER10,RATE1,RATE2,RATE3,RATE4,RATE5,RATE6,RATE7,RATE8,RATE9,RATE10,RCOD,SUBR,PartNumber,NUM,MANF,MODN,DSTN,DSTP,RMIN,RMAX,UserDefined1,UserDefined2,MTOT,MTIN,CALL,RESB,RESD,QUEB,QUED,SSN,CUSN,CNTR,PURD,PURP,DEPM,DEPR,SLVG,DEPA,DEPP,CURV,SOLD,SAMT,INC1,INC2,INC3,REPC1,REPC2,TMOT1,TMOT2,TMOT3,HROT1,HROT2,HROT3,LDATE,LOOKUP,Asset,GLAccount,DeprecAccount,HomeStore,CurrentStore,Group,Location,SerialNumber,Nontaxable,Header,License,CaseQty,ItemPercentage,ModelYear,RetailPrice,ExtraDepreciation,Inactive,ExtraCharges,PriceLevelA,PriceLevelB,PriceLevelC,NonDiscountable,VendorNumber1,VendorNumber2,VendorNumber3,QuantityOnOrder,Sort,NoPrintOnContract,MarkupPercentage,OrderNumber1,OrderNumber2,OrderNumber3,CleaningDelay,RequireCleaning,MaintenanceFile,WebLink,SubrentCostMTD,SubrentCostYTD,SubrentPending,HideOnWebsite,GPSUnitNo,LicenseExpire,ReplacementCost,RequireCreditCard,WarrantyDate,VehicleType,VehicleEIN,DescriptionLong,Weight,SetupTime,WebGroup,Department,GLIncome,BulkItem,GVWR,CriticalLevel,RentalCase,BoughtUsed,IncomeDmgWvr,IncomeItemPercent,QtyCountDifference,SuppressAvailCheck,FuelTankSize,NoTransfers,CommissionLevel,Barcode,Style1,Style2,Style3,DesiredROI,CubicSize,BulkSerializedMethod,Nonfulfillable,RateEngineId,BaseRate,RateEngineIdDisplayed,AccountingDepartmentId,AccountingClassId,ItemManufacturerId
1407-00-1,PROTECTIVE PAD FOR 200LB PLATE,,1,0,0,0,10,0,11/11/2017 12:00 AM,16,T,0,                         ,,,24,168,672,0,0,0,0,0,0,0,30,120,360,0,0,0,0,0,0,0,0,0,1407-00,2100,,                              ,,,0,0,,     1407-00,0,0,1,True,False,True,False,2787,10595,101349,7/8/2011 12:00 AM,292.95,,0,0,0,0,292.95,,0,0,0,750,0,0,0,0,29,0,0,677,11/30/2018 12:00 AM,,False,,,1,1,,,,False,,,0,0,,0,0,False,0,0,0,0,False,0,0,0,0,,False,0,,,,0,False,,,0,0,0,False,,,0,False,,,,,0,0,,0,0,False,0,0,0,False,0,0,0,False,0,False,0,,,,,0,0,0,0,0,0,0,,,
1408-00-RE,"ROLLER, VIBRATORY RIDE-ON",,0,0,0,0,10,0,11/11/2017 12:00 AM,16,T,0,                         ,,,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1408-00-RE,19812,,                              ,,,0,0,,     1408-RE,0,0,3,True,False,True,False,4781,10169,100855,,0,,0,0,0,0,0,,0,0,0,1535,0,0,0,0,8,0,0,176,10/30/2018 12:00 AM,,False,,,1,1,,,,False,,,0,0,,0,0,False,0,0,0,0,False,158,0,0,0,,False,0,,,,0,False,,,0,0,0,True,,,0,False,,,,,0,0,,0,0,False,0,0,0,False,0,0,0,False,0,False,0,,,,,0,0,0,0,0,0,0,,,
1518-00,BULL FLOAT C/W 2 HANDLES,,2,0,0,0,10,0,11/11/2017 12:00 AM,17,T,0,                         ,,,24,168,672,0,0,0,0,0,0,0,22,88,264,0,0,0,0,0,0,0,0,0,1518-00,2091,,                              ,,,0,0,,     1518-00,0,0,1,True,False,True,False,5570,6538,101150,8/24/2018 12:00 AM,151.5,,0,0,0,0,303,8/13/2018 12:00 AM,400,0,0,3128.99,0,0,0,0,154,0,0,3311,11/16/2018 12:00 AM,,False,,,1,1,,Concrete Finishing,,False,,,0,0,,0,0,False,0,0,0,0,False,0,0,0,0,,False,0,,,,0,False,,,0,0,0,False,,,0,False,,,,,0,0,,0,0,False,0,0,0,False,0,0,0,False,0,False,0,,,,,0,0,0,0,0,0,0,,,
1519-01,6' BULL FLOAT HANDLE,,6,0,0,0,10,0,11/11/2017 12:00 AM,17,T,0,                         ,,,24,168,672,0,0,0,0,0,0,0,4,12,36,0,0,0,0,0,0,0,0,0,1519-01,1859,,                              ,,,0,0,,,0,0,1,True,False,True,False,5570,6538,101150,8/24/2018 12:00 AM,31.35,,0,0,0,0,182,8/13/2018 12:00 AM,120,0,0,860.57,0,0,0,0,1053,0,0,22858,11/16/2018 12:00 AM,,False,,,1,1,,Concrete Finishing,,False,,,0,0,,0,0,False,0,0,0,0,False,0,0,0,0,,False,0,,,,0,False,,,0,0,0,True,,,0,False,,,,,0,0,,0,0,False,0,0,0,False,0,0,0,False,0,False,0,,,,,0,0,0,0,0,0,0,,,
1521-00-1,"SPS CAGE, GROOVER",,1,1,0,0,10,0,11/18/2017 12:00 AM,17,T,0,                         ,,,24,168,672,0,0,0,0,0,0,0,55,220,660,0,0,0,0,0,0,0,0,0,1521-00,1860,,                              ,,,0,0,,     1521-00,0,0,0,True,False,True,False,11651,7293,101591,,0,,0,0,0,0,0,,0,0,0,1642,0,0,0,0,35,0,0,1884,12/19/2018 12:00 AM,,False,,,1,1,,,,False,,,0,0,,0,0,False,0,0,0,0,False,158,0,0,0,,False,0,,,,0,False,,,0,0,0,False,,,0,False,,,,,0,0,,0,0,False,0,0,0,False,0,0,0,False,0,False,0,,,,,0,0,0,0,0,0,0,,,
1521-01-1,"SPS CAGE, SCARIFER",,1,0,0,0,10,0,11/11/2017 12:00 AM,17,T,0,                         ,,,24,168,672,0,0,0,0,0,0,0,55,220,660,0,0,0,0,0,0,0,0,0,1521-01,1861,,                              ,,,0,0,,     1521-01,0,0,0,True,False,True,False,6935,7293,101592,,0,,0,0,0,0,0,,0,0,110,5874.56,0,141.12,0,1,88,0,47,5909,12/20/2018 12:00 AM,,False,,,1,1,,,,False,,,0,0,,0,0,False,0,0,0,0,False,0,0,0,0,,False,0,,,,0,False,,,0,0,0,False,,,0,False,,,,,0,0,,0,0,False,0,0,0,False,0,0,0,False,0,False,0,,,,,0,0,0,0,0,0,0,,,
1534-00-1,"EXTENSION, MILWAUKEE LHS MULTI-FIT",,1,0,0,0,10,0,11/30/2018 12:00 AM,48,T,0,                         ,,,24,168,672,0,0,0,0,0,0,0,5,15,45,0,0,0,0,0,0,0,0,0,1534-00,1872,,                              ,,,0,0,,     1534-00,0,0,0,True,False,True,False,6942,6384,100067,11/29/2003 12:00 AM,23.7,,0,0,0,0,0,,0,0,0,257.77,0,0,0,0,63,0,0,1127,9/22/2018 12:00 AM,,False,,,1,1,,Spline Bits,,False,,,0,0,,0,0,False,0,0,0,0,False,0,0,0,0,,False,0,,,,0,False,,,0,0,0,True,,,0,False,,,,,0,0,,0,0,False,0,0,0,False,0,0,0,False,0,False,0,,,,,0,0,0,0,0,0,0,,,
1536-STNP-1,NARROW PLATE FOR DRILL STAND,,1,0,0,0,10,0,11/11/2017 12:00 AM,79,T,0,                         ,,,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1536-STNP,18071,,                              ,,,0,0,,     1540-00,0,0,0,True,False,True,False,6574,7166,102032,,0,,0,0,0,0,0,,0,0,0,0,0,0,0,4,30,0,24,347,1/31/2019 12:00 AM,,False,,,1,1,,,,False,,,0,0,,0,0,False,0,0,0,0,False,74,0,0,0,,False,0,,,,0,False,,,0,0,0,True,,,0,False,,,,,0,0,,0,0,False,0,0,0,False,0,0,0,False,0,False,0,,,,,0,0,0,0,0,0,0,,,
1541-00-1,DRILL RIG VACUUM & GASKET,,1,0,0,0,10,0,11/11/2017 12:00 AM,79,T,0,                         ,,,24,168,672,0,0,0,0,0,0,0,30,90,270,0,0,0,0,0,0,0,0,0,1541-00,1877,,                              ,,,0,0,,     1541-00,0,0,0,True,False,True,False,7166,6765,101270,2/10/2009 12:00 AM,200,,0,0,0,0,200,,0,0,0,30,0,0,0,0,3,0,0,72,11/24/2018 12:00 AM,,False,,,1,1,,,,False,,,0,0,,0,0,False,0,0,0,0,False,0,0,0,0,,False,0,,,,0,False,,,0,0,0,True,,,0,False,,,,,0,0,,0,0,False,0,0,0,False,0,0,0,False,0,False,0,,,,,0,0,0,0,0,0,0,,,
1546-RE-1,CONCRETE BUGGY 16cuFt,,0,0,0,0,10,0,1/17/2017 12:00 AM,17,T,0,                         ,,,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1546-RE,2119,,                              ,,,0,0,,     1546-RE,0,0,0,True,False,True,False,6934,6934,101362,6/12/2013 12:00 AM,0,,0,0,0,0,0,,0,0,360,2520,0,0,0,1,11,0,48,270,12/5/2018 12:00 AM,,False,,,1,1,1546,,,False,,,0,0,,0,0,False,0,0,0,0,False,158,0,0,0,,False,0,,,,0,False,,,0,0,0,False,,,0,False,,,,,0,0,,0,0,False,0,0,0,False,0,0,0,False,0,False,0,,,,,0,0,0,0,0,0,0,,,
1604-01,CUTQUIK CART,,2,0,0,0,10,0,11/11/2017 12:00 AM,18,T,0,                         ,,,24,168,672,0,0,0,0,0,0,0,20,60,180,0,0,0,0,0,0,0,0,0,1604-99,1881,,                              ,,,0,0,,     1604-01,0,0,1,True,False,True,False,6538,6942,101200,7/10/2018 12:00 AM,521.17,,0,0,0,0,993.34,5/1/2018 12:00 AM,1665,0,0,10382.05,0,154.56,0,0,839,0,0,36934,11/19/2018 12:00 AM,,False,,,1,1,1604,,,False,,,0,0,,0,0,False,19.08,0,0,0,False,301,134,0,0,,False,0,,,,0,False,,,0,0,0,True,,,0,False,,,,,0,0,,0,0,False,0,0,0,False,0,0,0,False,0,False,0,,,,,0,0,0,0,0,0,0,,,
1608-00-1,"CONCRETE CHAINSAW CHAIN, 16""",,0,0,0,0,10,0,1/2/2015 12:00 AM,18,T,0,                         ,,,24,0,0,0,0,0,0,0,0,0,245,0,0,0,0,0,0,0,0,0,0,0,1608-00,2114,,                              ,,,0,0,,     1608-00,0,0,1,True,False,True,False,6934,7791,73333,10/24/2012 12:00 AM,299.96,,0,0,0,0,0,,0,0,0,1107.5,0,299.96,0,0,13,0,0,399,12/21/2015 12:00 AM,,False,,,1,1,1608,,,False,,,0,0,,0,0,True,0,0,0,0,False,0,0,0,0,,False,0,,,,0,False,,,0,0,0,True,,,0,False,,,,,0,0,,0,0,False,0,0,0,False,0,0,0,False,0,False,0,,,,,0,0,0,0,0,0,0,,,
1610-00,FLUSHCUT MOUNT&BLADE FOR TP400,,1,0,0,0,10,0,11/30/2018 12:00 AM,48,T,0,                         ,,,24,168,672,0,0,0,0,0,0,0,65,260,780,0,0,0,0,0,0,0,0,0,1610-00,2005,,                              ,,,0,0,,     1610-00,0,0,0,True,False,True,False,1623,6538,100266,3/1/2013 12:00 AM,296,,0,0,0,0,296,,0,0,0,1203.76,0,38.69,0,0,22,0,0,291,10/9/2018 12:00 AM,,False,,,1,1,1610,Diamond Blades,,False,,,0,0,,0,0,False,0,0,0,0,False,0,0,0,0,,False,0,,,,0,False,,,0,0,0,True,,,0,False,,,,,0,0,,0,0,False,0,0,0,False,0,0,0,False,0,False,0,,,,,0,0,0,0,0,0,0,,,
1611-BL/SP-1,EARLY ENTRY BLADE & SKID PLATE,,3,0,0,0,10,0,11/11/2017 12:00 AM,18,T,0,                         ,,,24,168,672,0,0,0,0,0,0,0,30,120,360,0,0,0,0,0,0,0,0,0,1611-BL/SP,19299,,                              ,,,0,0,,,0,0,0,True,False,False,False,7269,7102,101426,9/25/2018 12:00 AM,67.32,,0,0,0,0,201.96,6/11/2018 12:00 AM,139.95,0,30,351,0,0,0,1,13,0,24,244,12/5/2018 12:00 AM,,False,1300,,1,1,,,,False,,,0,0,,0,0,False,0,0,0,0,False,124,340,0,0,,False,0,1611-BL/SP,1611-BL/SP,,0,False,,,0,0,0,False,,,0,False,,,,,0,0,,0,0,False,0,0,0,False,0,0,0,False,0,False,0,,,,,0,0,0,0,0,0,0,,,
1613-01,CONCRETE GRINDER TEQ-EDGE,,1,0,0,0,0,0,,18,T,0,                         ,,,24,168,672,0,0,0,0,0,0,0,175,700,2100,0,0,0,0,0,0,0,,0,1613-01,21162,,                              ,,,0,0,,,0,0,0,True,False,False,False,3253,6538,101195,7/10/2018 12:00 AM,1950,,0,0,0,0,1950,,0,0,0,1225,0,180,0,0,7,0,0,110,11/19/2018 12:00 AM,,False,1300,,1,1,,,,False,,,0,0,,0,0,False,0,0,0,0,False,74,0,0,0,,False,0,,,,0,False,,,0,0,0,False,,,0,False,,,,,0,0,,0,0,False,0,0,0,False,0,0,0,False,0,False,0,,,,,0,0,0,0,0,0,0,,,
1802-EXT,EXTENTION FOR DRYWALL LIFT,,1,0,0,0,10,0,11/11/2017 12:00 AM,20,T,0,                         ,,,24,168,672,0,0,0,0,0,0,0,5,20,60,0,0,0,0,0,0,0,0,0,1802-EXT,15479,,                              ,,,0,0,,,0,0,0,True,False,False,False,1927,3094,100778,,0,,0,0,0,0,0,,0,0,0,21.25,0,0,0,0,4,0,0,191,10/29/2018 12:00 AM,,False,,,1,1,,,,False,,,0,0,,0,0,False,0,0,0,0,False,0,0,0,0,,False,0,,,,0,False,,,0,0,0,False,,,0,False,,,,,0,0,,0,0,False,0,0,0,False,0,0,0,False,0,False,0,,,,,0,0,0,0,0,0,0,,,
1804-00,DRYWALL TAPING BANJO,,0,0,0,0,10,0,11/20/2017 12:00 AM,20,T,0,                         ,,,24,168,672,0,0,0,0,0,0,0,30,90,270,0,0,0,0,0,0,0,0,0,1804-00,1882,,                              ,,,0,0,,     1804-00,0,0,0,True,False,True,False,0,10698,87386,,147.7,,0,0,0,0,0,,0,0,0,0,0,0,0,0,2,0,0,2,12/1/2016 12:00 AM,,False,,,1,1,1804,,,False,,,0,0,,0,0,False,0,0,0,0,False,0,0,0,0,,False,0,,,,0,False,,,0,0,0,False,,,0,False,,,,,0,0,,0,0,False,0,0,0,False,0,0,0,False,0,False,0,,,,,0,0,0,0,0,0,0,,,
1904-00-1,CARPET KICKER,,3,0,0,0,10,0,11/13/2017 12:00 AM,82,T,0,                         ,,,24,168,672,0,0,0,0,0,0,0,14,42,126,0,0,0,0,0,0,0,0,0,1904-00,1614,CRAIN,600,,,0,0,,     1904-01,0,0,0,True,False,True,False,10793,7656,100851,8/3/1993 12:00 AM,71,,0,0,0,0,129.5,3/31/2018 12:00 AM,-20,0,0,3490.18,0,3.89,0,0,222,0,0,6384,10/30/2018 12:00 AM,,False,,,1,1,,,,False,,,0,0,,0,0,False,0,0,0,0,False,158,0,0,0,,False,0,,,,0,False,,,0,0,0,False,,,0,False,,,,,0,0,,0,0,False,0,0,0,False,0,0,0,False,0,False,0,,,,,0,0,0,0,0,0,0,,,
1914-00-1,"FLOOR SCRAPER, MANUAL 8""",,1,0,0,0,10,0,11/13/2017 12:00 AM,80,T,0,                         ,,,24,168,672,0,0,0,0,0,0,0,8,32,96,0,0,0,0,0,0,0,0,0,1914-00,1883,,                              ,,,0,0,,     1914-00,0,0,0,True,False,True,False,4942,5006,101541,5/29/2015 12:00 AM,75.27,,0,0,0,0,75.27,4/23/2015 12:00 AM,80,0,8,589.73,0,0,0,1,60,0,1,5897,12/13/2018 12:00 AM,,False,,,1,1,,,,False,,,0,0,,0,0,False,0,0,0,0,False,139,0,0,0,,False,0,,,,0,False,,,0,0,0,False,,,0,False,,,,,0,0,,0,0,False,0,0,0,False,0,0,0,False,0,False,0,,,,,0,0,0,0,0,0,0,,,
1914-01-1,"WALL SCRAPER, MANUAL 4""",,1,0,0,0,10,0,11/13/2017 12:00 AM,80,T,0,                         ,,,24,168,672,0,0,0,0,0,0,0,8,32,96,0,0,0,0,0,0,0,0,0,1914-01,15497,,                              ,,,0,0,,     1914-00,0,0,0,True,False,True,False,6812,6774,91636,,0,,0,0,0,0,0,7/10/2015 12:00 AM,30,0,0,0,0,0,0,0,1,0,0,4,7/25/2017 12:00 AM,,False,,,1,1,,,,False,,,0,0,,0,0,False,0,0,0,0,False,0,0,0,0,,False,0,,,,0,False,,,0,0,0,False,,,0,False,,,,,0,0,,0,0,False,0,0,0,False,0,0,0,False,0,False,0,,,,,0,0,0,0,0,0,0,,,
1915-SB,"5.5"" x 4"" SCRAPER BLADE",,2,0,0,0,10,0,11/13/2017 12:00 AM,80,T,0,                         ,,,24,168,672,0,0,0,0,0,0,0,7.5,15,25,0,0,0,0,0,0,0,0,0,1915-SB,19788,,                              ,,,0,0,,,0,0,0,True,False,False,False,9183,8386,101738,,0,,0,0,0,0,0,,0,0,30,60,0,0,0,4,8,0,35,93,1/2/2019 12:00 AM,,False,,,1,1,,,,False,,,0,0,,0,0,False,0,0,0,0,False,0,0,0,0,,False,0,,,,0,False,,,0,0,0,True,,,0,False,,,,,0,0,,0,0,False,0,0,0,False,0,0,0,False,0,False,0,,,,,0,0,0,0,0,0,0,,,
1924-00-1,"TILE ROLLER, 70 - 100LB",,3,0,0,0,10,0,11/13/2017 12:00 AM,82,T,0,                         ,,,24,168,672,0,0,0,0,0,0,0,15,45,135,0,0,0,0,0,0,0,0,0,1924-00,1884,,                              ,,,0,0,,     1924-01,0,0,0,True,False,True,False,5006,5317,101715,,0,,0,0,0,0,50,3/31/2018 12:00 AM,-50,0,45,4903.2,0,0,0,3,273,0,52,13912,1/2/2019 12:00 AM,,False,,,1,1,,,,False,,,0,0,,0,0,False,0,0,0,0,False,158,0,0,0,,False,0,,,,0,False,,,0,0,0,False,,,0,False,,,,,0,0,,0,0,False,0,0,0,False,0,0,0,False,0,False,0,,,,,0,0,0,0,0,0,0,,,
1927-CR,CREVICE TOOL,,1,0,0,0,10,0,11/13/2017 12:00 AM,83,T,0,                         ,,,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1927-CR,2024,,                              ,,,0,0,,     0101-05,0,0,0,True,False,True,False,11823,6664,98114,,0,,0,0,0,0,0,,0,0,0,0,0,0,0,0,139,0,0,8100,7/3/2018 12:00 AM,,False,,,1,1,,Vacuum Accessories,,False,,,0,0,,0,0,False,0,0,0,0,False,158,0,0,0,,False,0,,,,0,False,,,0,0,0,True,,,0,False,,,,,0,0,,0,0,False,0,0,0,False,0,0,0,False,0,False,0,,,,,0,0,0,0,0,0,0,,,
1939-00-1,TILE NIPPERS,,3,0,0,0,10,0,11/13/2017 12:00 AM,92,T,0,                         ,,,24,168,672,0,0,0,0,0,0,0,5,20,60,0,0,0,0,0,0,0,0,0,1939-00,1887,,                              ,,,0,0,,     1939-00,0,0,0,True,False,True,False,4942,6578,101140,3/9/2011 12:00 AM,14.01,,0,0,0,0,28.02,,0,0,0,80,0,0,0,0,22,0,0,1345,11/20/2018 12:00 AM,,False,,,1,1,,,,False,,,0,0,,0,0,False,0,0,0,0,False,0,0,0,0,,False,0,,,,0,False,,,0,0,0,False,,,0,False,,,,,0,0,,0,0,False,0,0,0,False,0,0,0,False,0,False,0,,,,,0,0,0,0,0,0,0,,,
2120-00-1,"VENTILATOR FAN DUCT 12"" x 20'",,1,0,433.5,0,10,0,11/11/2017 12:00 AM,84,T,0,                         ,,,24,168,672,0,0,0,0,0,0,0,15,60,180,0,0,0,0,0,0,0,0,0,2120-00,2102,,                              ,,,0,0,,     2120-00,0,0,2,True,False,True,False,3729,9774,101664,6/20/2012 12:00 AM,289,,0,0,0,0,289,,0,0,0,345,0,0,0,1,10,0,20,1006,12/22/2018 12:00 AM,,False,,,1,1,,,,False,,,0,0,,433.5,0,False,0,0,0,0,False,0,0,0,0,,False,0,,,,0,False,,,0,0,0,True,,,0,False,,,,,0,0,,0,0,False,0,0,0,False,0,0,0,False,0,False,0,,,,,0,0,0,0,0,0,0,,,
2122-12-12,"INDIRECT HEATER DUCT, 12"" x 12.5'",,22,0,0,0,10,0,11/25/2017 12:00 AM,23,T,0,                         ,,,24,168,672,0,0,0,0,0,0,0,10,30,90,0,0,0,0,0,0,0,0,10,2122-12-12,15369,,                              ,,,0,0,,,0,0,1,True,False,False,False,6789,7298,102054,2/10/2018 12:00 AM,115,,0,0,0,0,1635.4,11/21/2018 12:00 AM,350,180,1048.26,8028.59,0,0,6,26,228,600,5619,52883,2/2/2019 12:00 AM,,False,,,1,1,,,,False,,,0,0,,0,0,False,0,0,0,0,False,327,135,139,0,,False,0,,,,0,False,,,0,4713.98,0,False,,,108,False,,,,,0,0,,0,0,False,0,0,0,False,6,0,0,False,0,False,0,,,,,0,0,0,0,0,0,0,,,
2122-12-25,"INDIRECT HEATER DUCT, 12"" x 25'",,2,0,0,0,10,0,,23,T,0,                         ,,,24,168,672,0,0,0,0,0,0,0,20,60,180,0,0,0,0,0,0,0,0,10,2122-12-25,20729,,                              ,,,0,0,,,0,0,0,True,False,False,False,,,,2/10/2018 12:00 AM,240,,0,0,0,0,480,,0,0,0,0,0,0,0,0,0,0,0,0,,,False,,,1,1,,,,False,,,0,0,,0,0,False,0,0,0,0,False,327,135,139,0,,False,0,,,,0,False,,,0,0,0,False,,,108,False,,,,,0,0,,0,0,False,0,0,0,False,0,0,0,False,0,False,0,,,,,0,0,0,0,0,0,0,,,
2122-16-25,"INDIRECT HEATER DUCT, 16"" x 25'",,2,0,0,0,10,0,,23,T,0,                         ,,,24,168,672,0,0,0,0,0,0,0,25,75,225,0,0,0,0,0,0,0,0,10,2122-16-25,20728,,                              ,,,0,0,,,0,0,0,True,False,False,False,0,1568,94382,2/10/2018 12:00 AM,244.72,,0,0,0,0,489.44,,0,0,0,72,0,0,0,0,1,0,0,168,3/14/2018 12:00 AM,,False,,,1,1,,,,False,,,0,0,,0,0,False,0,0,0,0,False,327,135,139,0,,False,0,,,,0,False,,,0,0,0,False,,,108,False,,,,,0,0,,0,0,False,0,0,0,False,0,0,0,False,0,False,0,,,,,0,0,0,0,0,0,0,,,
2122-THERM,INDIRECT HEATER REMOTE THERMOSTAT,,2,0,0,0,10,0,11/13/2017 12:00 AM,23,T,0,                         ,,,24,168,672,0,0,0,0,0,0,0,10,30,90,0,0,0,0,0,0,0,0,2,2122-THERM,15371,,                              ,,,0,0,,,0,0,1,True,False,False,False,6789,7298,102054,12/21/2018 12:00 AM,123.79,,0,0,0,0,247.68,11/21/2018 12:00 AM,385,60,450.63,1691.29,0,0,2,12,53,208,2828,12897,2/2/2019 12:00 AM,,False,,,1,1,,,,False,,,0,0,,0,0,False,0,0,0,0,False,327,135,0,0,,False,0,,,,0,False,,,0,942.79,0,False,,,108,False,,,,,0,0,,0,0,False,0,0,0,False,3,0,0,False,0,False,0,,,,,0,0,0,0,0,0,0,,,
2127-00-1,OZONE GENERATOR,,1,0,0,0,0,0,11/11/2017 12:00 AM,84,T,0,                         ,,,24,168,672,0,0,0,0,0,0,0,58,174,522,0,0,0,0,0,0,0,0,0,2127-00,19163,,                              ,,,0,0,,,0,0,0,True,False,False,False,12152,10782,101254,3/14/2017 12:00 AM,1284.2857,,0,0,0,0,1227.2,,0,0,0,580,0,0,0,0,7,0,0,306,11/22/2018 12:00 AM,,False,1300,,1,1,,Air Purifiers,,False,,,0,0,,0,0,False,88.7,0,0,0,False,344,0,0,0,,False,0,2127-00,,,0,False,,,0,0,0,False,,,0,False,,,,,0,0,,0,0,False,0,0,0,False,0,0,0,False,0,False,0,,,,,0,0,0,0,0,0,0,,,
2128-00-1,"FAN, INDUSTRIAL DRUM 36""",,1,0,0,0,10,0,,84,T,0,                         ,,,24,168,672,0,0,0,0,0,0,0,42,168,504,0,0,0,0,0,0,0,0,0,2128-00-1,21257,,                              ,,,0,0,,,0,0,0,True,False,False,False,6686,6237,99203,6/12/2018 12:00 AM,335,,0,0,0,0,335,,0,0,0,147,0,0,0,0,3,0,0,75,8/27/2018 12:00 AM,,False,,,1,1,,,,False,,,0,0,,0,0,False,0,0,0,0,False,135,0,0,0,,False,0,AMFE36N,,,0,False,,,0,0,0,False,,,0,False,,,,,0,0,,0,0,False,0,0,0,False,0,0,0,False,0,False,0,,,,,0,0,0,0,0,0,0,,,
2203,"BUCKETS, SKID STEER",,0,0,0,0,10,0,,24,T,0,                         ,,,24,168,672,0,0,0,0,0,0,0,20,80,240,0,0,0,0,0,0,0,0,0,,14460,,                              ,,,0,0,,,0,0,0,True,False,False,False,,,,,0,,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,,,False,,,1,1,,,,False,,,0,0,,0,0,True,0,0,0,0,False,0,0,0,0,,False,0,,,,0,False,,,0,0,0,False,,,0,False,,,,,0,0,,0,0,False,0,0,0,False,0,0,0,False,0,False,0,,,,,0,0,0,0,0,0,0,,,
2204-00-1,TOOTH ATTACHMENT,,0,0,0,0,10,0,1/3/2015 12:00 AM,24,T,0,                         ,,,24,168,672,0,0,0,0,0,0,0,10,40,120,0,0,0,0,0,0,0,0,0,2204-00,1890,,                              ,,,0,0,,     2204-00,0,0,0,True,False,True,False,,,,9/12/2003 12:00 AM,244.93,,0,0,0,0,0,,0,0,0,70,0,0,0,0,9,0,0,292,2/24/2009 12:00 AM,,False,,,1,1,2204,,,False,,,0,0,,0,0,True,0,0,0,0,False,158,0,0,0,,False,0,,,,0,False,,,0,0,0,False,,,0,False,,,,,0,0,,0,0,False,0,0,0,False,0,0,0,False,0,False,0,,,,,0,0,0,0,0,0,0,,,
2205-00-1,PALLET FORKS,,2,0,0,0,10,0,11/18/2017 12:00 AM,5,T,0,                         ,,,24,168,672,0,0,0,0,0,0,0,30,120,360,0,0,0,0,0,0,0,0,0,2205-00,1891,,                              ,,,0,0,,     2205-00,0,0,0,True,False,True,False,8086,5179,101129,12/14/2011 12:00 AM,800,,0,0,0,0,1600,11/27/2017 12:00 AM,720,0,0,8676.07,0,0,0,0,224,0,0,21275,11/19/2018 12:00 AM,,False,,,1,1,,Material Handling,,False,,,0,0,,0,0,False,0,0,0,0,False,0,0,0,0,,False,0,,,,0,False,,,0,0,0,False,,,0,False,,,,,0,0,,0,0,False,0,0,0,False,0,0,0,False,0,False,0,,,,,0,0,0,0,0,0,0,,,
2206-00-1,"LAND PLANE, DURA-GRADER",,1,0,0,0,10,0,11/18/2017 12:00 AM,5,T,0,                         ,,,24,168,672,0,0,0,0,0,0,0,60,300,900,0,0,0,0,0,0,0,0,0,2206-00,19279,DOMOR,SSF-72                        ,,,0,0,,,0,0,0,True,False,False,False,7072,7194,101358,4/18/2017 12:00 AM,2500,,0,0,0,0,2500,,0,0,60,300,0,0,0,1,6,0,24,139,12/3/2018 12:00 AM,BOX SCRAPER,False,1300,,1,1,,,02-11-SSF72-112,False,,,0,0,,0,0,False,0,0,0,0,False,347,0,0,0,,False,0,2206,,,0,False,,,0,0,0,False,,,0,False,,,,,0,0,,0,0,False,0,0,0,False,0,0,0,False,0,False,0,,,,,0,0,0,0,0,0,0,,,
2222-10#01,"HYDRAULIC AUGER DRIVE #10 < 24""",,1,0,0,0,10,0,11/18/2017 12:00 AM,7,T,0,                         ,,,24,168,672,0,0,0,0,0,0,0,110,440,1320,0,0,0,0,0,0,0,0,0,2222-10-01,1145,BOBCAT,10,,,0,0,,     2222-04,0,0,3,True,False,True,False,11527,11527,102076,10/15/2013 12:00 AM,700,,0,0,0,0,700,,0,100,200,4990,0,0,1,2,61,2,7,1593,2/1/2019 12:00 AM,,False,,,1,1,,,879905602,False,,,0,0,,0,0,False,0,0,0,0,False,0,0,0,0,,False,0,,,,0,False,,,0,0,0,False,,,0,False,,,,,0,0,,0,0,False,0,0,0,False,10,0,0,False,0,False,0,,,,,0,0,0,0,0,0,0,,,
