KEY,NAME,LOC,QTY,QYOT,SELL,DEP,DMG,Msg,SDATE,Category,TYPE,TaxCode,INST,FUEL,ADDT,PER1,PER2,PER3,PER4,PER5,PER6,PER7,PER8,PER9,PER10,RATE1,RATE2,RATE3,RATE4,RATE5,RATE6,RATE7,RATE8,RATE9,RATE10,RCOD,SUBR,PartNumber,NUM,MANF,MODN,DSTN,DSTP,RMIN,RMAX,UserDefined1,UserDefined2,MTOT,MTIN,CALL,RESB,RESD,QUEB,QUED,SSN,CUSN,CNTR,PURD,PURP,DEPM,DEPR,SLVG,DEPA,DEPP,CURV,SOLD,SAMT,INC1,INC2,INC3,REPC1,REPC2,TMOT1,TMOT2,TMOT3,HROT1,HROT2,HROT3,LDATE,LOOKUP,Asset,GLAccount,DeprecAccount,HomeStore,CurrentStore,Group,Location,SerialNumber,Nontaxable,Header,License,CaseQty,ItemPercentage,ModelYear,RetailPrice,ExtraDepreciation,Inactive,ExtraCharges,PriceLevelA,PriceLevelB,PriceLevelC,NonDiscountable,VendorNumber1,VendorNumber2,VendorNumber3,QuantityOnOrder,Sort,NoPrintOnContract,MarkupPercentage,OrderNumber1,OrderNumber2,OrderNumber3,CleaningDelay,RequireCleaning,MaintenanceFile,WebLink,SubrentCostMTD,SubrentCostYTD,SubrentPending,HideOnWebsite,GPSUnitNo,LicenseExpire,ReplacementCost,RequireCreditCard,WarrantyDate,VehicleType,VehicleEIN,DescriptionLong,Weight,SetupTime,WebGroup,Department,GLIncome,BulkItem,GVWR,CriticalLevel,RentalCase,BoughtUsed,IncomeDmgWvr,IncomeItemPercent,QtyCountDifference,SuppressAvailCheck,FuelTankSize,NoTransfers,CommissionLevel,Barcode,Style1,Style2,Style3,DesiredROI,CubicSize,BulkSerializedMethod,Nonfulfillable,RateEngineId,BaseRate,RateEngineIdDisplayed,AccountingDepartmentId,AccountingClassId,ItemManufacturerId
2001#07,2800 WATT GENERATOR,,0,0,0,0,10,0,,22,T,0,                         ,,,24,168,672,0,0,0,0,0,0,0,38,152,456,0,0,0,0,0,0,0,0,0,2001-07,1167,WACKER,GP2500A                       ,,,0,0,,     2001-07,0,0,0,True,False,True,False,,,,4/12/2008 12:00 AM,972.56,,0,0,0,0,0,8/30/2008 12:00 AM,0,0,0,1802.6,0,0,0,0,10,0,0,714,8/30/2008 12:00 AM,,False,,,1,1,2001,,5799511,False,2001,,0,0,,0,0,True,0,0,0,0,False,0,0,0,0,,False,0,,,,0,False,,,0,0,0,False,,,0,False,,,,,0,0,,0,0,False,0,0,0,False,0,0,0,False,0,False,0,,,,,0,0,0,0,0,0,0,,,
2001#08,2500 WATT GENERATOR,,0,0,0,0,10,0,,22,T,0,                         ,,,24,168,672,0,0,0,0,0,0,0,38,152,456,0,0,0,0,0,0,0,0,0,2001-08,1279,,                              ,,,0,0,,     2001-08,0,0,0,True,False,True,False,,,,5/18/2010 12:00 AM,970.05,,0,0,0,0,0,9/21/2012 12:00 AM,0,0,0,2980.06,0,0,0,0,36,0,0,2486,9/21/2012 12:00 AM,,False,,,1,1,2001,,,False,2001,,0,0,,0,0,True,0,0,0,0,False,0,0,0,0,,False,0,,,,0,False,,,0,0,0,False,,,0,False,,,,,0,0,,0,0,False,0,0,0,False,0,0,0,False,0,False,0,,,,,0,0,0,0,0,0,0,,,
2001#09,2500 WATT GENERATOR GP2500A,,0,0,0,0,10,0,,22,T,0,                         ,,,24,168,672,0,0,0,0,0,0,0,38,152,456,0,0,0,0,0,0,0,0,0,2001-09,1060,WACKER NEUSON,GP2500A                       ,,,0,0,,     2001-09,0,0,0,True,False,True,False,,,,12/17/2012 12:00 AM,1124.55,,0,0,0,0,0,8/27/2013 12:00 AM,0,0,0,1459,0,0,0,0,10,0,0,1196,8/27/2013 12:00 AM,,False,,,1,1,2001,,20144118,False,2001,,0,0,,0,0,True,0,0,0,0,False,0,0,0,0,,False,0,,,,0,False,,,0,0,0,False,,,0,False,,,,,0,0,,0,0,False,0,0,0,False,0,0,0,False,0,False,0,,,,,0,0,0,0,0,0,0,,,
2001#10,2500 WATT GENERATOR GP2500A,,0,0,0,0,10,0,,22,T,0,                         ,,,24,168,672,0,0,0,0,0,0,0,38,152,456,0,0,0,0,0,0,0,0,0,2001-10,1110,WACKER NEUSON,GP2500A                       ,,,0,0,,     2001-10,0,0,0,True,False,True,False,,,,8/30/2013 12:00 AM,1124.55,,0,0,0,0,0,10/29/2013 12:00 AM,0,0,0,148,0,0,0,0,7,0,0,256,9/20/2013 12:00 AM,,False,,,1,1,2001,,20190014,False,2001,,0,0,,0,0,True,0,0,0,0,False,0,0,0,0,,False,0,,,,0,False,,,0,0,0,False,,,0,False,,,,,0,0,,0,0,False,0,0,0,False,0,0,0,False,0,False,0,,,,,0,0,0,0,0,0,0,,,
2001#11,2500 WATT GENERATOR GP2500A,,0,0,0,0,10,0,4/8/2014 12:00 AM,22,T,0,                         ,,,24,168,672,0,0,0,0,0,0,0,38,152,456,0,0,0,0,0,0,0,0,0,2001-11,1149,WACKER NEUSON,GP 2500 A                     ,,,0,0,,     2001-11,0,0,0,True,False,True,False,0,9042,73752,10/29/2013 12:00 AM,1124.55,,0,0,0,0,0,,0,0,0,657.12,0,0,0,0,8,0,0,846,9/20/2014 12:00 AM,,False,,,1,1,2001,,20198239,False,2001,,0,0,,0,0,False,0,0,0,0,False,0,0,0,0,,False,0,,,,0,False,,,0,0,0,False,,,0,False,,,,,0,0,,0,0,False,0,0,0,False,0,0,0,False,0,False,0,,,,,0,0,0,0,0,0,0,,,
2001#12,2500 WATT GENERATOR GP2500A,,0,0,0,0,10,0,,22,T,0,                         ,,,24,168,672,0,0,0,0,0,0,0,38,152,456,0,0,0,0,0,0,0,0,0,2001-12,1150,WACKER NEUSON,GP 2500 A                     ,,,0,0,,     2001-12,0,0,0,True,False,True,False,,,,10/29/2013 12:00 AM,1124.55,,0,0,0,0,0,12/27/2013 12:00 AM,0,0,0,1645.6,0,0,0,0,3,0,0,1423,2/3/2014 12:00 AM,,False,,,1,1,2001,,20198240,False,2001,,0,0,,0,0,True,0,0,0,0,False,0,0,0,0,,False,0,,,,0,False,,,0,0,0,False,,,0,False,,,,,0,0,,0,0,False,0,0,0,False,0,0,0,False,0,False,0,,,,,0,0,0,0,0,0,0,,,
2001#13,2500 WATT GENERATOR,,1,1,0,0,10,0,11/13/2017 12:00 AM,22,T,0,                         ,,,24,168,672,0,0,0,0,0,0,0,38,152,456,0,0,0,0,0,0,0,0,0,2001,15190,WACKER,GP2500A REV 102               ,,,0,0,,     2001-01,0,0,0,True,False,True,False,12335,5179,102051,1/2/2014 12:00 AM,1124.55,,0,0,0,0,1124.55,,0,0,38,3519.56,0,414.11,0,2,72,0,246,4106,1/30/2019 12:00 AM,,False,,,1,1,Generators,,20209072,False,2001,,0,0,,0,0,False,0,0,0,0,False,0,0,0,0,,False,0,,,,0,False,,,0,0,0,False,,,0,False,,,,,0,0,,0,0,False,0,0,0,False,0,0,0,False,0,False,0,,,,,0,0,0,0,0,0,0,,,
2001,2500 WATT GENERATOR,,1,1,0,0,10,0,,22,V,0,                         ,,,24,168,672,672,0,0,0,0,0,0,38,152,456,384,0,0,0,0,0,0,0,0,2001,10938,,                              ,,,0,0,,     2001-01,0,0,1,True,False,True,False,8374,10193,83369,,0,,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,5/20/2016 12:00 AM,,False,,,1,1,Generators,,,False,2001,,0,0,,0,0,False,0,0,0,0,False,0,0,0,0,,False,0,,,,0,False,honda-winter,,0,0,0,False,,,0,False,,,,,0,0,,0,0,False,0,0,0,False,0,0,0,False,0,False,0,,,,,0,0,0,0,0,0,0,,,
2002#01,3700 WATT GENERATOR,,0,0,0,0,10,0,,22,T,0,                         ,,,4,24,168,672,0,0,0,0,0,0,34,39,156,468,0,0,0,0,0,0,2,0,2002-01,1754,G3.7,WACKER                        ,,,0,0,,     2002-01,0,0,0,True,False,True,False,,,,7/11/2002 12:00 AM,1880,,0,0,0,0,0,3/29/2004 12:00 AM,0,0,0,3127.65,0,0,0,0,27,0,0,4634,4/23/2011 12:00 AM,,False,,,1,1,2002,,5038140,False,2002,,0,0,,0,0,True,0,0,0,0,False,0,0,0,0,,False,0,,,,0,False,,,0,0,0,False,,,0,False,,,,,0,0,,0,0,False,0,0,0,False,0,0,0,False,0,False,0,,,,,0,0,0,0,2,0,0,,,
2002,3700 WATT GENERATOR,,0,0,0,0,10,0,,22,V,0,                         ,,,4,24,168,672,0,0,0,0,0,0,34,39,156,468,0,0,0,0,0,0,2,0,2002-01,10950,G3.7,WACKER                        ,,,0,0,,     2002-01,0,0,0,True,False,True,False,,,,,0,,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,4/23/2011 12:00 AM,,False,,,1,1,2002,,,False,2002,,0,0,,0,0,True,0,0,0,0,False,0,0,0,0,,False,0,,,,0,False,,,0,0,0,False,,,0,False,,,,,0,0,,0,0,False,0,0,0,False,0,0,0,False,0,False,0,,,,,0,0,0,0,2,0,0,,,
2003#01,5600 WATT GENERATOR,,0,0,0,0,10,0,,22,T,0,                         ,,,4,24,168,672,0,0,0,0,0,0,60,68,272,816,0,0,0,0,0,0,2,0,2003-01,1685,WACKER,G5.6                          ,,,0,0,,     2003-01,0,0,0,True,False,True,False,,,,3/20/2001 12:00 AM,2185,,0,0,0,0,0,11/21/2003 12:00 AM,0,0,0,1845,0,0,0,0,7,0,0,263,8/24/2013 12:00 AM,,False,,,1,1,2003,,5174804,False,2003,,0,0,,0,0,True,0,0,0,0,False,0,0,0,0,,False,0,,,,0,False,,,0,0,0,False,,,0,False,,,,,0,0,,0,0,False,0,0,0,False,0,0,0,False,0,False,0,,,,,0,0,0,0,2,0,0,,,
2003#02,5600 WATT GENERATOR,,0,0,0,0,10,0,,22,T,0,                         ,,,4,24,168,672,0,0,0,0,0,0,60,68,272,816,0,0,0,0,0,0,2,0,2003-02,1792,,                              ,,,0,0,,     2003-02,0,0,0,True,False,True,False,,,,11/20/2003 12:00 AM,2179.9,,0,0,0,0,0,10/2/2004 12:00 AM,0,0,0,3139.4,0,0,0,0,4,0,0,6822,11/9/2004 12:00 AM,,False,,,1,1,2003,,5432111,False,2003,,0,0,,0,0,True,0,0,0,0,False,0,0,0,0,,False,0,,,,0,False,,,0,0,0,False,,,0,False,,,,,0,0,,0,0,False,0,0,0,False,0,0,0,False,0,False,0,,,,,0,0,0,0,2,0,0,,,
2003#03,5500 WATT GENERATOR,,0,0,0,0,10,0,,22,T,0,                         ,,,4,24,168,672,0,0,0,0,0,0,60,68,272,816,0,0,0,0,0,0,2,0,2003-03,1402,KODIAK,SGB5500HX                     ,,,0,0,,     2003-03,0,0,0,True,False,True,False,,,,11/23/2004 12:00 AM,2138,,0,0,0,0,0,10/20/2006 12:00 AM,0,0,0,8106.9,0,0,0,0,26,0,0,4948,9/30/2008 12:00 AM,,False,,,1,1,2003,,C012884,False,2003,,0,0,,0,0,True,0,0,0,0,False,0,0,0,0,,False,0,,,,0,False,,,0,0,0,False,,,0,False,,,,,0,0,,0,0,False,0,0,0,False,0,0,0,False,0,False,0,,,,,0,0,0,0,2,0,0,,,
2003#04,5600 WATT GENERATOR,,1,1,0,0,10,0,11/20/2017 12:00 AM,22,T,0,                         ,,,4,24,168,672,0,0,0,0,0,0,60,68,272,816,0,0,0,0,0,0,2,0,2003-04,19193,WACKER NEUSON,GP5600A                       ,,,0,0,,,0,0,0,True,False,True,False,10224,7298,102054,3/24/2017 12:00 AM,2264.9,,0,0,0,0,2264.9,,0,0,0,3274,0,0,0,0,16,0,0,1652,1/31/2019 12:00 AM,,False,1300,,1,1,Generators,,24345928,False,2003,,0,0,REV 110,0,0,False,0,0,0,0,False,184,0,0,0,,False,0,,,,0,False,,,0,0,0,False,,,0,False,,,,,0,0,,0,0,False,0,0,0,False,0,0,0,False,0,False,0,,,,,0,0,0,0,2,0,0,,,
2003#05,5600 WATT GENERATOR,,1,0,0,0,10,0,11/13/2017 12:00 AM,22,T,0,                         ,,,4,24,168,672,0,0,0,0,0,0,60,68,272,816,0,0,0,0,0,0,2,0,2003-05,20000,WACKER NEUSON,GP5600A                       ,,,0,0,,,0,0,0,True,False,True,False,10224,8086,101635,9/18/2017 12:00 AM,2460.15,,0,0,0,0,2460.15,,0,0,136,2230,0,0,0,1,11,0,46,1075,12/22/2018 12:00 AM,,False,1300,,1,1,Generators,,24405397,False,2003,,0,0,REV 111,0,0,False,0,0,0,0,False,184,0,0,0,,False,0,2003,,,0,False,,,0,0,0,False,,,0,False,,,,,0,0,,0,0,False,0,0,0,False,0,0,0,False,0,False,0,,,,,0,0,0,0,2,0,0,,,
2003#RE,5600 WATT GENERATOR,,0,0,0,0,10,0,11/13/2017 12:00 AM,22,T,0,                         ,,,4,24,168,672,0,0,0,0,0,0,60,68,272,816,0,0,0,0,0,0,2,10,2003-RE,20005,WACKER NEUSON,GP5600A                       ,,,0,0,,,0,0,0,True,False,True,False,0,2925,92987,,0,,0,0,0,0,0,,0,0,0,1224,0,0,0,0,0,0,0,521,10/18/2017 12:00 AM,,False,1300,,1,1,Generators,,,False,2003,,0,0,REV 111,0,0,False,0,0,0,0,False,184,0,0,0,,False,0,,,,0,False,,,0,979.2,0,False,,,0,False,,,,,0,0,,0,0,False,0,0,0,False,0,0,0,False,0,False,0,,,,,0,0,0,0,2,0,0,,,
2003,5600 WATT GENERATOR,,2,1,0,0,10,0,,22,V,0,                         ,,,4,24,168,672,0,0,0,0,0,0,60,68,272,816,0,0,0,0,0,0,2,0,2003,10951,,                              ,,,0,0,,,0,0,0,True,False,True,False,11957,8086,101635,3/24/2017 12:00 AM,2264.9,,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,12/20/2018 12:00 AM,,False,,,1,1,Generators,,,False,2003,,0,0,,0,0,False,0,0,0,0,False,0,0,0,0,,False,0,,,,0,False,,,0,0,0,False,,,0,False,,,,,0,0,,0,0,False,0,0,0,False,0,0,0,False,0,False,0,,,,,0,0,0,0,2,0,0,,,
2004#01,4000 WATT GENERATOR,,0,0,0,0,10,0,,22,T,0,                         ,,,4,24,168,672,0,0,0,0,0,0,65,78,312,936,0,0,0,0,0,0,0,0,2004-01,1818,KODIAK,SGB4000HX                     ,,,0,0,,     2004-01,0,0,0,True,False,True,False,,,,4/2/2004 12:00 AM,1817,,0,0,0,0,0,4/29/2013 12:00 AM,0,0,0,13006.19,0,0,0,0,125,0,0,14179,4/29/2013 12:00 AM,,False,,,1,1,2004,,C010916,False,2004,,0,0,,0,0,True,0,0,0,0,False,0,0,0,0,,False,0,,,,0,False,,,0,0,0,False,,,0,False,,,,,0,0,,0,0,False,0,0,0,False,0,0,0,False,0,False,0,,,,,0,0,0,0,0,0,0,,,
2004#02,3800 WATT GENERATOR,,0,0,0,0,10,0,1/14/2017 12:00 AM,22,T,0,                         ,,,4,24,168,672,0,0,0,0,0,0,65,78,312,936,0,0,0,0,0,0,0,0,2004-02,1322,WACKER NEUSON,GP3800A                       ,,,0,0,,     2004-02,0,0,0,True,False,True,False,6807,6807,88407,4/23/2011 12:00 AM,1800,,0,0,0,0,0,3/8/2017 12:00 AM,1750,0,0,2870.6,0,89.99,0,0,63,0,0,4030,3/8/2017 12:00 AM,,False,,,1,1,2004,,20001703,False,2004,,0,0,,0,0,False,0,0,0,0,False,0,0,0,0,,False,0,,,,0,False,,,0,0,0,False,,,0,False,,,,,0,0,,0,0,False,0,0,0,False,0,0,0,False,0,False,0,,,,,0,0,0,0,0,0,0,,,
2004#03,6600 WATT GENERATOR,,1,0,0,0,10,0,11/20/2017 12:00 AM,22,T,0,                         ,,,4,24,168,672,0,0,0,0,0,0,65,78,312,936,0,0,0,0,0,0,0,0,2004-03,20001,WACKER NEUSON,GP6600A                       ,,,0,0,,     2004-01,0,0,0,True,False,True,False,6789,3,r846,9/18/2017 12:00 AM,3036.6,,0,0,0,0,3036.6,,0,312,312,2530.4,2.09,2.09,1,1,11,119,119,886,2/2/2019 12:00 AM,,False,1300,,1,1,Generators,,24405540,False,2004,,0,0,,0,0,False,0,0,0,0,False,184,0,0,0,,False,0,2004-01,,,0,False,,,0,0,0,False,,,0,False,,,,,0,0,,0,0,False,0,0,0,False,31.2,0,0,False,0,False,0,,,,,0,0,0,0,0,0,0,,,
2004#RE,6600 WATT GENERATOR,,0,0,0,0,10,0,11/17/2017 12:00 AM,39,T,0,                         ,,,4,24,168,672,0,0,0,0,0,0,65,78,312,936,0,0,0,0,0,0,0,1,2004-RE,1390,,                              ,,,0,0,,     2004-RE,0,0,1,True,False,True,False,,,,,0,,0,0,0,0,0,,0,0,0,39,0,0,0,0,1,0,0,4,10/25/2004 12:00 AM,,False,,,1,1,2004,,,False,2004,,0,0,,0,0,False,0,0,0,0,False,158,0,0,0,,False,0,,,,0,False,,,0,0,0,False,,,0,False,,,,,0,0,,0,0,False,0,0,0,False,0,0,0,False,0,False,0,,,,,0,0,0,0,0,0,0,,,
2004,6600 WATT GENERATOR,,1,0,0,0,10,0,,22,V,0,                         ,,,4,24,168,672,0,0,0,0,0,0,65,78,312,936,0,0,0,0,0,0,0,0,2004,10954,KODIAK,SGB4000HX                     ,,,0,0,,     2004-01,0,0,0,True,False,True,False,7014,8716,83268,,0,,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,5/19/2016 12:00 AM,,False,,,1,1,Generators,,,False,2004,,0,0,,0,0,False,0,0,0,0,False,0,0,0,0,,False,0,,,,0,False,,,0,0,0,False,,,0,False,,,,,0,0,,0,0,False,0,0,0,False,0,0,0,False,0,False,0,,,,,0,0,0,0,0,0,0,,,
2102#01,CARPET FAN,,0,0,0,0,10,0,,84,T,0,                         ,,,24,168,672,0,0,0,0,0,0,0,25,75,225,0,0,0,0,0,0,0,0,0,,1726,,                              ,,,0,0,,     2102-01,0,0,0,True,False,True,False,,,,6/25/1996 12:00 AM,100,,0,0,0,0,0,10/28/2003 12:00 AM,0,0,0,323.61,0,0,0,0,5,0,0,282,10/28/2003 12:00 AM,,False,,,1,1,2102,,,False,2102,,0,0,,0,0,True,0,0,0,0,False,0,0,0,0,,False,0,,,,0,False,,,0,0,0,False,,,0,False,,,,,0,0,,0,0,False,0,0,0,False,0,0,0,False,0,False,0,,,,,0,0,0,0,0,0,0,,,
2102#02,CARPET FAN,,0,0,0,0,10,0,,84,T,0,                         ,,,24,168,672,0,0,0,0,0,0,0,25,75,225,0,0,0,0,0,0,0,0,0,,1727,,                              ,,,0,0,,     2102-02,0,0,0,True,False,True,False,,,,6/25/1996 12:00 AM,100,,0,0,0,0,0,10/28/2003 12:00 AM,0,0,0,225,0,0,0,0,2,0,0,218,2/28/2005 12:00 AM,,False,,,1,1,2102,,,False,2102,,0,0,,0,0,True,0,0,0,0,False,0,0,0,0,,False,0,,,,0,False,,,0,0,0,False,,,0,False,,,,,0,0,,0,0,False,0,0,0,False,0,0,0,False,0,False,0,,,,,0,0,0,0,0,0,0,,,
2102#03,CARPET FAN 2400 CFM,,0,0,0,0,10,0,1/2/2015 12:00 AM,84,T,0,                         ,,,24,168,672,0,0,0,0,0,0,0,25,75,225,0,0,0,0,0,0,0,0,0,2102-03,1793,E230-CN,CYCLONE                       ,,,0,0,,     2102-03,0,0,0,True,False,True,False,7269,7269,80667,11/22/2003 12:00 AM,359,,0,0,0,0,0,11/9/2015 12:00 AM,230,0,0,5468.66,0,0,0,0,108,0,0,11063,11/9/2015 12:00 AM,,False,,,1,1,,,14184,False,2102,,0,0,,0,0,False,0,0,0,0,False,0,0,0,0,,False,0,,,,0,False,,,0,0,0,False,,,0,False,,,,,0,0,,0,0,False,0,0,0,False,0,0,0,False,0,False,0,,,,,0,0,0,0,0,0,0,,,
2102#04,CARPET FAN,,0,0,0,0,10,0,,84,T,0,                         ,,,24,168,672,0,0,0,0,0,0,0,25,75,225,0,0,0,0,0,0,0,0,0,2102-04,1348,UNIQUIP,F230-CN                       ,,,0,0,,     2102-04,0,0,0,True,False,True,False,,,,4/7/2004 12:00 AM,295,,0,0,0,0,0,11/27/2006 12:00 AM,0,0,0,1674.4,0,0,0,0,31,0,0,4635,6/5/2012 12:00 AM,,False,,,1,1,2102,,14275,False,2102,,0,0,,0,0,True,0,0,0,0,False,0,0,0,0,,False,0,,,,0,False,,,0,0,0,False,,,0,False,,,,,0,0,,0,0,False,0,0,0,False,0,0,0,False,0,False,0,,,,,0,0,0,0,0,0,0,,,
2102#05,CARPET FAN 2400 CFM,,0,0,0,0,10,0,1/2/2015 12:00 AM,84,T,0,                         ,,,24,168,672,0,0,0,0,0,0,0,25,75,225,0,0,0,0,0,0,0,0,0,2102-05,1178,,                              ,,,0,0,,     2102-05,0,0,0,True,False,True,False,7269,7269,80667,6/23/2008 12:00 AM,229,,0,0,0,0,0,11/9/2015 12:00 AM,230,0,0,3472.77,0,0,0,0,65,0,0,7891,11/9/2015 12:00 AM,,False,,,1,1,,,DKC8693799,False,2102,,0,0,,0,0,False,0,0,0,0,False,0,0,0,0,,False,0,,,,0,False,,,0,0,0,False,,,0,False,,,,,0,0,,0,0,False,0,0,0,False,0,0,0,False,0,False,0,,,,,0,0,0,0,0,0,0,,,
2102#06,CARPET FAN 2400 CFM,,0,0,0,0,10,0,4/8/2014 12:00 AM,84,T,0,                         ,,,24,168,672,0,0,0,0,0,0,0,25,75,225,0,0,0,0,0,0,0,0,0,2102-06,1210,AKD8696655,3004AD                        ,,,0,0,,     2102-06,0,0,0,True,False,True,False,,,,2/12/2009 12:00 AM,259,,0,0,0,0,0,,0,0,0,1415.51,0,0,0,0,39,0,0,2351,10/9/2013 12:00 AM,,False,,,1,1,2102,,AKD8696655,False,2102,,0,0,,0,0,False,0,0,0,0,False,0,0,0,0,,False,0,,,,0,False,,,0,0,0,False,,,0,False,,,,,0,0,,0,0,False,0,0,0,False,0,0,0,False,0,False,0,,,,,0,0,0,0,0,0,0,,,
2102#07,CARPET FAN,,0,0,0,0,10,0,1/14/2017 12:00 AM,84,T,0,                         ,,,24,168,672,0,0,0,0,0,0,0,25,75,225,0,0,0,0,0,0,0,0,0,2102-07,17430,RIDGID,AM25500                       ,,,0,0,,     2102-01,0,0,0,True,False,True,False,9183,7035,88564,3/26/2016 12:00 AM,40,,0,0,0,0,0,3/21/2017 12:00 AM,100,0,0,322.5,0,0,0,0,7,0,0,776,3/21/2017 12:00 AM,,False,1300,,1,1,,,10210AE00824,False,2102,,0,0,,0,0,False,0,0,0,0,False,258,0,0,0,,False,0,,,,0,False,,,0,0,0,False,,,0,False,,,,,0,0,,0,0,False,0,0,0,True,0,0,0,False,0,False,0,,,,,0,0,0,0,0,0,0,,,
2102#08,CARPET FAN,,0,0,0,0,10,0,11/11/2017 12:00 AM,84,T,0,                         ,,,24,168,672,0,0,0,0,0,0,0,25,75,225,0,0,0,0,0,0,0,0,0,,17469,JOHNNY VAC,AP11004                       ,,,0,0,,     2102-01,0,0,0,True,False,True,False,11247,6745,94237,4/1/2016 12:00 AM,159.99,,0,0,0,0,0,12/4/2017 12:00 AM,175,0,0,322,0,0,0,0,6,0,0,582,12/4/2017 12:00 AM,,False,1300,,1,1,,,JV0000111887,False,2102,,0,0,,0,0,False,0,0,0,0,False,154,0,0,0,,False,0,,,,0,False,,,0,0,0,False,,,0,False,,,,,0,0,,0,0,False,0,0,0,False,0,0,0,False,0,False,0,,,,,0,0,0,0,0,0,0,,,
2102#09,CARPET FAN,,0,0,0,0,10,0,11/11/2017 12:00 AM,84,T,0,                         ,,,24,168,672,0,0,0,0,0,0,0,25,75,225,0,0,0,0,0,0,0,0,0,,17470,JOHNNY VAC,AP11004                       ,,,0,0,,     2102-01,0,0,0,True,False,True,False,11383,6745,94237,4/1/2016 12:00 AM,159.99,,0,0,0,0,0,12/4/2017 12:00 AM,175,0,0,485,0,0,0,0,7,0,0,641,12/4/2017 12:00 AM,,False,1300,,1,1,,,JV0000111862,False,2102,,0,0,,0,0,False,0,0,0,0,False,154,0,0,0,,False,0,,,,0,False,,,0,0,0,False,,,0,False,,,,,0,0,,0,0,False,0,0,0,False,0,0,0,False,0,False,0,,,,,0,0,0,0,0,0,0,,,
2102#10,CARPET FAN,,1,0,0,0,10,0,11/11/2017 12:00 AM,84,T,0,                         ,,,24,168,672,0,0,0,0,0,0,0,25,75,225,0,0,0,0,0,0,0,0,0,,17471,JOHNNY VAC,AP11004                       ,,,0,0,,     2102-01,0,0,0,True,False,True,False,6939,3881,101897,4/1/2016 12:00 AM,159.99,,0,0,0,0,159.99,,0,0,75,1447,0,0,0,1,23,0,117,2166,1/21/2019 12:00 AM,,False,1300,,1,1,,,JV0000111898,False,2102,,0,0,,0,0,False,0,0,0,0,False,154,0,0,0,,False,0,,,,0,False,,,0,0,0,False,,,0,False,,,,,0,0,,0,0,False,0,0,0,False,0,0,0,False,0,False,0,,,,,0,0,0,0,0,0,0,,,
2102#11,"CARPET FAN, LOW PROFILE (VELO)",,1,0,0,0,10,0,11/11/2017 12:00 AM,84,T,0,                         ,,,24,168,672,0,0,0,0,0,0,0,25,75,225,0,0,0,0,0,0,0,0,0,2102-11,17507,DRIEAZ,F504                          ,,,0,0,,     2102-01,0,0,0,True,False,True,False,10878,11253,99653,4/8/2016 12:00 AM,265.2,,0,0,0,0,265.2,,0,0,0,312.5,0,0,0,0,6,0,0,464,9/7/2018 12:00 AM,,False,1300,,1,1,,,33290 16C,False,2102,,0,0,,0,0,False,51.98,0,0,0,False,328,0,0,0,,False,0,,,,0,False,,,0,0,0,False,,,0,False,,,,,0,0,,0,0,False,0,0,0,False,0,0,0,False,0,False,0,,,,,0,0,0,0,0,0,0,,,
2102#12,"CARPET FAN, LOW PROFILE (VELO)",,1,0,0,0,10,0,11/11/2017 12:00 AM,84,T,0,                         ,,,24,168,672,0,0,0,0,0,0,0,25,75,225,0,0,0,0,0,0,0,0,0,2102-11,17508,DRIEAZ,F504                          ,,,0,0,,     2102-01,0,0,0,True,False,True,False,6939,8324,101902,4/8/2016 12:00 AM,265.2,,0,0,0,0,265.2,,0,0,25,662.5,0,0,0,1,14,0,18,947,1/17/2019 12:00 AM,,False,1300,,1,1,,,33287,False,2102,,0,0,,0,0,False,51.98,0,0,0,False,328,0,0,0,,False,0,,,,0,False,,,0,0,0,False,,,0,False,,,,,0,0,,0,0,False,0,0,0,False,0,0,0,False,0,False,0,,,,,0,0,0,0,0,0,0,,,
2102#13,"CARPET FAN, LOW PROFILE (VELO)",,1,0,0,0,10,0,11/11/2017 12:00 AM,84,T,0,                         ,,,24,168,672,0,0,0,0,0,0,0,25,75,225,0,0,0,0,0,0,0,0,0,2102-11,17509,DRIEAZ,F504                          ,,,0,0,,     2102-01,0,0,0,True,False,True,False,11224,12174,100678,4/8/2016 12:00 AM,265.2,,0,0,0,0,265.2,,0,0,0,437.5,0,0,0,0,9,0,0,696,10/22/2018 12:00 AM,,False,1300,,1,1,,,33286,False,2102,,0,0,,0,0,False,51.98,0,0,0,False,328,0,0,0,,False,0,,,,0,False,,,0,0,0,False,,,0,False,,,,,0,0,,0,0,False,0,0,0,False,0,0,0,False,0,False,0,,,,,0,0,0,0,0,0,0,,,
