KEY,NAME,LOC,QTY,QYOT,SELL,DEP,DMG,Msg,SDATE,Category,TYPE,TaxCode,INST,FUEL,ADDT,PER1,PER2,PER3,PER4,PER5,PER6,PER7,PER8,PER9,PER10,RATE1,RATE2,RATE3,RATE4,RATE5,RATE6,RATE7,RATE8,RATE9,RATE10,RCOD,SUBR,PartNumber,NUM,MANF,MODN,DSTN,DSTP,RMIN,RMAX,UserDefined1,UserDefined2,MTOT,MTIN,CALL,RESB,RESD,QUEB,QUED,SSN,CUSN,CNTR,PURD,PURP,DEPM,DEPR,SLVG,DEPA,DEPP,CURV,SOLD,SAMT,INC1,INC2,INC3,REPC1,REPC2,TMOT1,TMOT2,TMOT3,HROT1,HROT2,HROT3,LDATE,LOOKUP,Asset,GLAccount,DeprecAccount,HomeStore,CurrentStore,Group,Location,SerialNumber,Nontaxable,Header,License,CaseQty,ItemPercentage,ModelYear,RetailPrice,ExtraDepreciation,Inactive,ExtraCharges,PriceLevelA,PriceLevelB,PriceLevelC,NonDiscountable,VendorNumber1,VendorNumber2,VendorNumber3,QuantityOnOrder,Sort,NoPrintOnContract,MarkupPercentage,OrderNumber1,OrderNumber2,OrderNumber3,CleaningDelay,RequireCleaning,MaintenanceFile,WebLink,SubrentCostMTD,SubrentCostYTD,SubrentPending,HideOnWebsite,GPSUnitNo,LicenseExpire,ReplacementCost,RequireCreditCard,WarrantyDate,VehicleType,VehicleEIN,DescriptionLong,Weight,SetupTime,WebGroup,Department,GLIncome,BulkItem,GVWR,CriticalLevel,RentalCase,BoughtUsed,IncomeDmgWvr,IncomeItemPercent,QtyCountDifference,SuppressAvailCheck,FuelTankSize,NoTransfers,CommissionLevel,Barcode,Style1,Style2,Style3,DesiredROI,CubicSize,BulkSerializedMethod,Nonfulfillable,RateEngineId,BaseRate,RateEngineIdDisplayed,AccountingDepartmentId,AccountingClassId,ItemManufacturerId
2810#02,STOCK POT & COOKER,,0,0,0,0,10,0,1/5/2015 12:00 AM,30,T,0,                         ,,,24,168,672,0,0,0,0,0,0,0,26,90,270,0,0,0,0,0,0,0,0,0,,1634,,                              ,,,0,0,,     2810-02,0,0,0,True,False,True,False,,,,8/9/2000 12:00 AM,208,,0,0,0,0,0,,0,0,0,52,0,0,0,0,2,0,0,92,5/16/2005 12:00 AM,,False,,,1,1,2810,,,False,2810,,0,0,,0,0,True,0,0,0,0,False,0,0,0,0,,False,0,,,,0,False,,,0,0,0,False,,,0,False,,,,,0,0,,0,0,False,0,0,0,False,0,0,0,False,0,False,0,,,,,0,0,0,0,0,0,0,,,
2810,STOCK POT & COOKER,,0,0,0,0,10,0,,30,V,0,                         ,,,24,168,672,0,0,0,0,0,0,0,26,90,270,0,0,0,0,0,0,0,0,0,,11201,,                              ,,,0,0,,     2810-02,0,0,0,True,False,True,False,,,,,0,,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,5/16/2005 12:00 AM,,False,,,1,1,2810,,,False,2810,,0,0,,0,0,True,0,0,0,0,False,0,0,0,0,,False,0,,,,0,False,,,0,0,0,False,,,0,False,,,,,0,0,,0,0,False,0,0,0,False,0,0,0,False,0,False,0,,,,,0,0,0,0,0,0,0,,,
2901#01,TOILET CLOSET AUGER,,0,0,0,0,10,0,,31,T,0,                         ,,,24,168,672,0,0,0,0,0,0,0,9,27,81,0,0,0,0,0,0,0,0,0,2901-01,1715,,                              ,,,0,0,,     2901-01,0,0,0,True,False,True,False,,,,7/30/1998 12:00 AM,20,,0,0,0,0,0,2/24/2009 12:00 AM,0,0,0,160,0,0,0,0,19,0,0,7760,2/24/2009 12:00 AM,,False,,,1,1,2901,,,False,2901,,0,0,,0,0,True,0,0,0,0,False,158,0,0,0,,False,0,,,,0,False,,,0,0,0,False,,,0,False,,,,,0,0,,0,0,False,0,0,0,False,0,0,0,False,0,False,0,,,,,0,0,0,0,0,0,0,,,
2901#02,TOILET CLOSET AUGER,,0,0,0,0,10,0,,31,T,0,                         ,,,24,168,672,0,0,0,0,0,0,0,9,27,81,0,0,0,0,0,0,0,0,0,,1716,,                              ,,,0,0,,     2901-02,0,0,0,True,False,True,False,,,,3/27/2001 12:00 AM,33.38,,0,0,0,0,0,2/28/2005 12:00 AM,0,0,0,63,0,0,0,0,8,0,0,130,2/28/2005 12:00 AM,,False,,,1,1,2901,,,False,2901,,0,0,,0,0,True,0,0,0,0,False,0,0,0,0,,False,0,,,,0,False,,,0,0,0,False,,,0,False,,,,,0,0,,0,0,False,0,0,0,False,0,0,0,False,0,False,0,,,,,0,0,0,0,0,0,0,,,
2901,TOILET CLOSET AUGER,,0,0,0,0,10,0,,31,V,0,                         ,,,24,168,672,0,0,0,0,0,0,0,9,27,81,0,0,0,0,0,0,0,0,0,2901-01,11202,,                              ,,,0,0,,     2901-01,0,0,0,True,False,True,False,,,,,0,,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,2/24/2009 12:00 AM,,False,,,1,1,2901,,,False,2901,,0,0,,0,0,True,0,0,0,0,False,158,0,0,0,,False,0,,,,0,False,,,0,0,0,False,,,0,False,,,,,0,0,,0,0,False,0,0,0,False,0,0,0,False,0,False,0,,,,,0,0,0,0,0,0,0,,,
2902#01,"DRAINSNAKE MANUAL 25' 3/8""",,0,0,0,0,10,0,,31,T,0,                         ,,,24,168,672,0,0,0,0,0,0,0,20,60,180,0,0,0,0,0,0,0,0,0,,1728,,                              ,,,0,0,,     2902-01,0,0,0,True,False,True,False,,,,4/1/1989 12:00 AM,65,,0,0,0,0,0,2/24/2009 12:00 AM,0,0,0,339,0,0,0,0,24,0,0,342,2/24/2009 12:00 AM,,False,,,1,1,2902,,,False,2902,,0,0,,0,0,True,0,0,0,0,False,158,0,0,0,,False,0,,,,0,False,,,0,0,0,False,,,0,False,,,,,0,0,,0,0,False,0,0,0,False,0,0,0,False,0,False,0,,,,,0,0,0,0,0,0,0,,,
2902#02,"DRAIN SNAKE MANUAL 25' 3/8""",,0,0,0,0,10,0,11/20/2017 12:00 AM,31,T,0,                         ,,,24,168,672,0,0,0,0,0,0,0,20,60,180,0,0,0,0,0,0,0,0,0,2902-02,1729,,                              ,,,0,0,,     2902-02,0,0,0,True,False,True,False,4234,7582,93926,3/27/2001 12:00 AM,107.46,,0,0,0,0,0,,0,0,0,2328.92,0,47.31,0,0,159,0,0,2687,11/16/2017 12:00 AM,,False,,,1,1,DrainSnake,Drain Cleaning,,False,2902,,0,0,,0,0,False,0,0,0,0,False,0,0,0,0,,False,0,,,,0,False,,,0,0,0,False,,,0,False,,,,,0,0,,0,0,False,0,0,0,False,0,0,0,False,0,False,0,,,,,0,0,0,0,0,0,0,,,
2902#03,"DRAIN SNAKE MANUAL 25' 3/8""",,0,0,0,0,10,0,1/14/2017 12:00 AM,31,T,0,                         ,,,24,168,672,0,0,0,0,0,0,0,20,60,180,0,0,0,0,0,0,0,0,0,2902-03,1212,,                              ,,,0,0,,     2902-03,0,0,0,True,False,True,False,3217,9390,87775,2/26/2009 12:00 AM,85.44,,0,0,0,0,0,,0,0,0,1078.05,0,0,0,0,68,0,0,1010,1/5/2017 12:00 AM,,False,,,1,1,,,,False,2902,,0,0,,0,0,False,0,0,0,0,False,0,0,0,0,,False,0,,,,0,False,,,0,0,0,False,,,0,False,,,,,0,0,,0,0,False,0,0,0,False,0,0,0,False,0,False,0,,,,,0,0,0,0,0,0,0,,,
2909#01,"DRAIN SNAKE MANUAL 25' 1/4""",,1,0,0,0,10,0,11/14/2017 12:00 AM,31,T,0,                         ,,,24,168,672,0,0,0,0,0,0,0,20,60,180,0,0,0,0,0,0,0,0,0,2909-01,1681,GENERAL,"25' X 1/4""                    ",,,0,0,,     2909-01,0,0,0,True,False,True,False,1265,11814,102089,3/27/2001 12:00 AM,92.4,,0,0,0,0,92.4,,0,20,80,2262.42,0,0,1,4,137,24,71,2594,2/4/2019 12:00 AM,,False,,,1,1,DrainSnake,Drain Cleaning,,False,2902,,0,0,,0,0,False,0,0,0,0,False,0,0,0,0,,False,0,,,,0,False,,,0,0,0,False,,,0,False,,,,,0,0,,0,0,False,0,0,0,False,0,0,0,False,0,False,0,,,,,0,0,0,0,0,0,0,,,
2902,"DRAIN SNAKE, MANUAL 25', 1/4"" & 3/8""",,1,0,0,0,10,0,,31,V,0,                         ,,,24,168,672,672,0,0,0,0,0,0,20,60,180,162,0,0,0,0,0,0,0,0,2902,11204,,                              ,,,0,0,,     2902-01,0,0,0,True,False,True,False,,,,,0,,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,2/24/2009 12:00 AM,,False,,,1,1,DrainSnake,Drain Cleaning,,False,2902,,0,0,,0,0,False,0,0,0,0,False,158,0,0,0,,False,0,,,,0,False,,,0,0,0,False,,,0,False,,,,,0,0,,0,0,False,0,0,0,False,0,0,0,False,0,False,0,,,,,0,0,0,0,0,0,0,,,
2903#01,"DRAINSNAKE MANUAL 50' 1/2""",,0,0,0,0,10,0,,31,T,0,                         ,,,24,168,672,0,0,0,0,0,0,0,30,90,270,0,0,0,0,0,0,0,0,0,,1676,GENERAL,50' MANUAL                    ,,,0,0,,     2903-01,0,0,0,True,False,True,False,,,,3/14/2000 12:00 AM,302.78,,0,0,0,0,0,2/24/2009 12:00 AM,0,0,0,2168.08,0,0,0,0,94,0,0,1511,2/24/2009 12:00 AM,,False,,,1,1,2903,,,False,2903,,0,0,,0,0,True,0,0,0,0,False,0,0,0,0,,False,0,,,,0,False,,,0,0,0,False,,,0,False,,,,,0,0,,0,0,False,0,0,0,False,0,0,0,False,0,False,0,,,,,0,0,0,0,0,0,0,,,
2903#02,"DRAIN SNAKE MANUAL 50' 1/2""",,1,0,0,0,10,0,11/14/2017 12:00 AM,31,T,0,                         ,,,24,168,672,0,0,0,0,0,0,0,30,90,270,0,0,0,0,0,0,0,0,0,2903-02,1504,GENERAL PIPE,X500                          ,,,0,0,,     2903-02,0,0,0,True,False,True,False,9047,5384,100972,11/4/2006 12:00 AM,348.75,,0,0,0,0,348.75,,0,0,0,5430,0,0,0,0,245,0,0,3849,11/5/2018 12:00 AM,,False,,,1,1,DrainSnake,Drain Cleaning,,False,2903,,0,0,,0,0,False,0,0,0,0,False,0,0,0,0,,False,0,,,,0,False,,,0,0,0,False,,,0,False,,,,,0,0,,0,0,False,0,0,0,False,0,0,0,False,0,False,0,,,,,0,0,0,0,0,0,0,,,
2903#03,"DRAIN SNAKE MANUAL 50' 1/2""",,1,0,0,0,10,0,11/14/2017 12:00 AM,31,T,0,                         ,,,24,168,672,0,0,0,0,0,0,0,30,90,270,0,0,0,0,0,0,0,0,0,2904-03,1677,GENERAL,X500                          ,,,0,0,,     2904-01,0,0,0,True,False,True,False,4972,8946,99092,3/27/2001 12:00 AM,364.24,,0,0,0,0,364.24,,0,0,0,5205.72,0,175,0,0,216,0,0,17149,8/11/2018 12:00 AM,,False,,,1,1,DrainSnake,Drain Cleaning,,False,2903,,0,0,,0,0,False,0,0,0,0,False,0,0,0,0,,False,0,,,,0,False,,,0,0,0,False,,,0,False,,,,,0,0,,0,0,False,0,0,0,False,0,0,0,False,0,False,0,,,,,0,0,0,0,0,0,0,,,
2903,"DRAIN SNAKE, MANUAL 50' 1/2""",,2,0,0,0,10,0,,31,V,0,                         ,,,24,168,672,672,0,0,0,0,0,0,30,90,270,225,0,0,0,0,0,0,0,0,2903,11207,GENERAL,50' MANUAL                    ,,,0,0,,     2903-01,0,0,0,True,False,True,False,,,,,0,,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,2/24/2009 12:00 AM,,False,,,1,1,DrainSnake,Drain Cleaning,,False,2903,,0,0,,0,0,False,0,0,0,0,False,0,0,0,0,,False,0,,,,0,False,,,0,0,0,False,,,0,False,,,,,0,0,,0,0,False,0,0,0,False,0,0,0,False,0,False,0,,,,,0,0,0,0,0,0,0,,,
2904#02,"DRAIN SNAKE MANUAL 75' 1/2""",,1,0,0,0,10,0,11/14/2017 12:00 AM,31,T,0,                         ,,,24,168,672,0,0,0,0,0,0,0,35,105,315,0,0,0,0,0,0,0,0,0,2904-02,1084,,                              ,,,0,0,,     2904-02,0,0,0,True,False,True,False,7065,7065,101976,12/9/2011 12:00 AM,441.92,,0,0,0,0,441.92,,0,0,35,1533.6,0,0,0,1,54,0,18,1185,1/23/2019 12:00 AM,,False,,,1,1,DrainSnake,Drain Cleaning,,False,2904,,0,0,,0,0,False,0,0,0,0,False,0,0,0,0,,False,0,,,,0,False,,,0,0,0,False,,,0,False,,,,,0,0,,0,0,False,0,0,0,False,0,0,0,False,0,False,0,,,,,0,0,0,0,0,0,0,,,
2904#03,"DRAIN SNAKE, MANUAL 75' 1/2""",,0,0,0,0,10,0,,31,T,0,                         ,,,24,168,672,672,0,0,0,0,0,0,35,105,315,261,0,0,0,0,0,0,0,0,2904,19220,GENERAL,X500                          ,,,0,0,,     2904-01,0,0,0,True,False,True,False,,,,,0,,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,,,False,,,1,1,,,,False,2904,,0,0,,0,0,False,0,0,0,0,False,0,0,0,0,,False,0,,,,0,False,,,0,0,0,False,,,0,False,,,,,0,0,,0,0,False,0,0,0,False,0,0,0,False,0,False,0,,,,,0,0,0,0,0,0,0,,,
2904,"DRAIN SNAKE, MANUAL 75' 1/2""",,1,0,0,0,10,0,,31,V,0,                         ,,,24,168,672,672,0,0,0,0,0,0,35,105,315,261,0,0,0,0,0,0,0,0,2904,11209,GENERAL,X500                          ,,,0,0,,     2904-01,0,0,0,True,False,True,False,0,7065,101976,,0,,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,1/22/2019 12:00 AM,,False,,,1,1,DrainSnake,Drain Cleaning,,False,2904,,0,0,,0,0,False,0,0,0,0,False,0,0,0,0,,False,0,,,,0,False,,,0,0,0,False,,,0,False,,,,,0,0,,0,0,False,0,0,0,False,0,0,0,False,0,False,0,,,,,0,0,0,0,0,0,0,,,
2905#01,"DRAIN TAPE 75' 3/4""",,1,0,0,0,10,0,11/14/2017 12:00 AM,31,T,0,                         ,,,24,168,672,0,0,0,0,0,0,0,35,105,315,0,0,0,0,0,0,0,0,0,2905-01,1765,,                              ,,,0,0,,     2905-01,0,0,0,True,False,True,False,7114,4011,93583,4/1/1989 12:00 AM,134,,0,0,0,0,134,,0,0,0,448,0,0,0,0,17,0,0,1164,10/26/2017 12:00 AM,,False,,,1,1,DrainSnake,Drain Cleaning      ,,False,2905,,0,0,,0,0,False,0,0,0,0,False,158,0,0,0,,False,0,,,,0,False,,,0,0,0,False,,,0,False,,,,,0,0,,0,0,False,0,0,0,False,0,0,0,False,0,False,0,,,,,0,0,0,0,0,0,0,,,
2905,"DRAIN TAPE, 75' 3/4""",,1,0,0,0,10,0,,31,V,0,                         ,,,24,168,672,672,0,0,0,0,0,0,35,105,315,261,0,0,0,0,0,0,0,0,2905,11211,,                              ,,,0,0,,     2905-01,0,0,0,True,False,True,False,,,,,0,,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,10/19/2012 12:00 AM,,False,,,1,1,DrainSnake,Drain Cleaning,,False,2905,,0,0,,0,0,False,0,0,0,0,False,158,0,0,0,,False,0,,,,0,False,,,0,0,0,False,,,0,False,,,,,0,0,,0,0,False,0,0,0,False,0,0,0,False,0,False,0,,,,,0,0,0,0,0,0,0,,,
2906#01,"DRAIN SNAKE ELECTRIC 50' 1/2""",,0,0,0,0,10,0,1/5/2015 12:00 AM,31,T,0,                         ,,,24,168,672,672,0,0,0,0,0,0,60,240,720,576,0,0,0,0,0,0,0,0,,1678,ELECTRIC EEL,E                             ,,,0,0,,     2906-01,0,0,0,True,False,True,False,,,,2/14/2003 12:00 AM,0,,0,0,0,0,0,,0,0,0,6832.4,0,26.38,0,0,167,0,0,2248,4/16/2013 12:00 AM,,False,,,1,1,2906,,2264,False,2906,,0,0,,0,0,True,0,0,0,0,False,158,0,0,0,,False,0,,,,0,False,,,0,0,0,False,,,0,False,,,,,0,0,,0,0,False,0,0,0,False,0,0,0,False,0,False,0,,,,,0,0,0,0,0,0,0,,,
2906#02,"DRAIN SNAKE ELECTRIC 50' 1/2""",,0,0,0,0,10,0,11/14/2017 12:00 AM,31,T,0,                         ,,,24,168,672,672,0,0,0,0,0,0,60,240,720,576,0,0,0,0,0,0,0,0,,17433,GENERAL,MINI-ROOTER                   ,,,0,0,,     2906-01,0,0,1,True,False,True,False,3729,3729,95186,3/26/2016 12:00 AM,375,,0,0,0,0,0,2/2/2018 12:00 AM,750,0,0,999,0,59.78,0,0,17,0,0,140,3/5/2018 12:00 AM,,False,1300,,1,1,DrainSnake,Drain Cleaning,MR9M0422,False,2906,,0,0,,0,0,False,0,0,0,0,False,158,258,0,0,,False,0,,,,0,False,,,0,0,0,False,,,0,False,,,,,0,0,,0,0,False,0,0,0,True,0,0,0,False,0,False,0,,,,,0,0,0,0,0,0,0,,,
2922#01,DRAIN SNAKE ELECTRIC 50' W/AF,,1,0,0,0,10,0,11/14/2017 12:00 AM,31,T,0,                         ,,,24,168,672,672,0,0,0,0,0,0,60,240,720,576,0,0,0,0,0,0,0,0,2922-01,1345,GENERAL PIPE,MINI-ROOTER XP                ,,,0,0,,     2922-01,0,0,2,True,False,True,False,3,12329,101726,12/30/2011 12:00 AM,1052.45,,0,0,0,0,1052.45,,0,0,120,9625.28,0,399.92,0,3,165,0,27,2609,12/31/2018 12:00 AM,,False,,,1,1,DrainSnake,Drain Cleaning,MXP2H0139,False,2906,,0,0,,0,0,False,0,0,0,0,False,0,0,0,0,,False,0,,,,0,False,,,0,0,0,False,,,0,False,,,,,0,0,,0,0,False,0,0,0,False,0,0,0,False,0,False,0,,,,,0,0,0,0,0,0,0,,,
2906,"DRAIN SNAKE, ELECTRIC 50' 1/2""",,1,0,0,0,10,0,,31,V,0,                         ,,,24,168,672,672,0,0,0,0,0,0,60,240,720,576,0,0,0,0,0,0,0,0,,11212,ELECTRIC EEL,E                             ,,,0,0,,     2906-01,0,0,0,True,False,True,False,,,,,0,,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,4/16/2013 12:00 AM,,False,,,1,1,DrainSnake,Drain Cleaning,,False,2906,,0,0,,0,0,False,0,0,0,0,False,158,0,0,0,,False,0,,,,0,False,,,0,0,0,False,,,0,False,,,,,0,0,,0,0,False,0,0,0,False,0,0,0,False,0,False,0,,,,,0,0,0,0,0,0,0,,,
2907#01,"DRAIN SNAKE, ROD RUNNER ELECTRIC",,1,0,0,0,10,0,11/14/2017 12:00 AM,31,T,0,                         ,,,24,168,672,0,0,0,0,0,0,0,85,340,1020,0,0,0,0,0,0,0,0,0,2907-01,1671,GENERAL,RODRUNNER                     ,,,0,0,,     2907-01,0,0,0,True,False,True,False,5067,11557,94990,4/3/2002 12:00 AM,700,,0,0,0,0,700,,0,0,0,6547.34,0,0,0,0,106,0,0,1520,2/20/2018 12:00 AM,,False,,,1,1,DrainSnake,Drain Cleaning,RD6U46G,False,2907,,0,0,,0,0,False,0,0,0,0,False,0,0,0,0,,False,0,,,,0,False,,,0,0,0,False,,,0,False,,,,,0,0,,0,0,False,0,0,0,False,0,0,0,False,0,False,0,,,,,0,0,0,0,0,0,0,,,
2907,"DRAIN SNAKE, ROD RUNNER ELECTRIC",,1,0,0,0,10,0,,31,V,0,                         ,,,24,168,672,0,0,0,0,0,0,0,85,340,1020,0,0,0,0,0,0,0,0,0,2907,11213,GENERAL,RODRUNNER                     ,,,0,0,,     2907-01,0,0,0,True,False,True,False,7187,8578,79407,,0,,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,9/2/2015 12:00 AM,,False,,,1,1,DrainSnake,Drain Cleaning,,False,2907,,0,0,,0,0,False,0,0,0,0,False,0,0,0,0,,False,0,,,,0,False,,,0,0,0,False,,,0,False,,,,,0,0,,0,0,False,0,0,0,False,0,0,0,False,0,False,0,,,,,0,0,0,0,0,0,0,,,
2909,"DRAIN SNAKE MANUAL 25' 1/4""",,0,0,0,0,10,0,,31,V,0,                         ,,,4,24,168,672,0,0,0,0,0,0,15,18,54,162,0,0,0,0,0,0,2,0,,11214,GENERAL,"25' X 1/4""                    ",,,0,0,,     2909-01,0,0,0,True,False,True,False,,,,,0,,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,3/17/2014 12:00 AM,,False,,,1,1,2909,,,False,2909,,0,0,,0,0,True,0,0,0,0,False,0,0,0,0,,False,0,,,,0,False,,,0,0,0,False,,,0,False,,,,,0,0,,0,0,False,0,0,0,False,0,0,0,False,0,False,0,,,,,0,0,0,0,2,0,0,,,
2918#02,"DRAIN SNAKE, ELECTRIC 100'",,1,0,0,0,10,0,11/14/2017 12:00 AM,31,T,0,                         ,,,24,168,672,0,0,0,0,0,0,0,85,340,1020,0,0,0,0,0,0,0,0,0,2918-02,18540,GENERAL PIPE,EASY ROOTER                   ,,,0,0,,     2918-01,0,0,0,True,False,True,False,6742,9687,101995,11/23/2016 12:00 AM,575,,0,0,0,0,575,,0,0,127.5,1211.25,0,710.91,0,2,13,0,34,178,1/25/2019 12:00 AM,,False,1300,,1,1,DrainSnake,Drain Cleaning,ER6Q0371,False,2917,,0,0,,0,0,False,0,0,0,0,False,258,0,0,0,,False,0,,,,0,False,,,0,0,0,False,,,0,False,,,,,0,0,,0,0,False,0,0,0,False,0,0,0,False,0,False,0,,,,,0,0,0,0,0,0,0,,,
2917,"DRAIN SNAKE, ELECTRIC 100'",,1,0,0,0,10,0,,31,V,0,                         ,,,24,168,672,0,0,0,0,0,0,0,85,340,1020,0,0,0,0,0,0,0,0,0,2917,20280,GENERAL PIPE,EASY ROOTER                   ,,,0,0,,     2918-01,0,0,0,True,False,True,False,,,,,0,,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,,,False,1300,,1,1,DrainSnake,Drain Cleaning,,False,2917,,0,0,,0,0,False,0,0,0,0,False,258,0,0,0,,False,0,,,,0,False,,,0,0,0,False,,,0,False,,,,,0,0,,0,0,False,0,0,0,False,0,0,0,False,0,False,0,,,,,0,0,0,0,0,0,0,,,
2918#01,DRAIN SNAKE ELECTRIC 100' W/AF,,0,0,0,0,10,0,11/14/2017 12:00 AM,31,T,0,                         ,,,24,168,672,0,0,0,0,0,0,0,96,384,1152,0,0,0,0,0,0,0,0,0,2918-01,1161,GENERAL PIPE,SPEEDROOTER 91                ,,,0,0,,     2918-01,0,0,2,True,False,True,False,3729,7001,95072,1/5/2008 12:00 AM,1875,,0,0,0,0,0,2/23/2018 12:00 AM,2500,0,0,13504.5,0,1243.11,0,0,193,0,0,2786,2/23/2018 12:00 AM,,False,,,1,1,DrainSnake,Drain Cleaning,S91WT0379,False,2918,,0,0,,0,0,False,0,0,0,0,False,0,0,0,0,,False,0,,,,0,False,,,0,0,0,False,,,0,False,,,,,0,0,,0,0,False,0,0,0,False,0,0,0,False,0,False,0,,,,,0,0,0,0,0,0,0,,,
2918#03,"DRAIN SNAKE, ELECTRIC 100' W/AF",,1,0,0,0,10,0,,31,T,0,                         ,,,24,168,672,0,0,0,0,0,0,0,96,384,1152,0,0,0,0,0,0,0,0,0,2918-03,20771,GENERAL PIPE,SPEEDROOTER 92                ,,,0,0,,     2918-01,0,0,0,True,False,True,False,1471,1471,101757,3/7/2018 12:00 AM,2844.83,,0,0,0,0,2844.83,,0,0,480,2053.5,0,45.81,0,5,22,0,44,241,1/4/2019 12:00 AM,,False,1300,,1,1,DrainSnake,Drain Cleaning,S92XM0654,False,2918,,0,0,,0,0,False,40.16,0,0,0,False,357,0,0,0,,False,0,,,,0,False,,,0,0,0,False,,,0,False,,,,,0,0,,0,0,False,0,0,0,False,0,0,0,False,0,False,0,,,,,0,0,0,0,0,0,0,,,
2918,"DRAIN SNAKE, ELECTRIC 100' W/AF",,1,0,0,0,10,0,,31,V,0,                         ,,,24,168,672,0,0,0,0,0,0,0,96,384,1152,0,0,0,0,0,0,0,0,0,2918,11215,GENERAL PIPE,SPEEDROOTER 91                ,,,0,0,,     2918-01,0,0,0,True,False,True,False,9815,5430,101585,3/7/2018 12:00 AM,2844.83,,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,12/17/2018 12:00 AM,,False,,,1,1,DrainSnake,Drain Cleaning,,False,2918,,0,0,,0,0,False,40.16,0,0,0,False,0,0,0,0,,False,0,,,,0,False,,,0,0,0,False,,,0,False,,,,,0,0,,0,0,False,0,0,0,False,0,0,0,False,0,False,0,,,,,0,0,0,0,0,0,0,,,
2920#01,DRAIN SNAKE ELECTRIC 35' W/AF,,0,0,0,0,10,0,11/14/2017 12:00 AM,31,T,0,                         ,,,24,168,672,0,0,0,0,0,0,0,48,192,576,0,0,0,0,0,0,0,0,0,2920-01,1268,,                              ,,,0,0,,     2920-01,0,0,2,True,False,True,False,3351,1472,95649,3/23/2010 12:00 AM,699,,0,0,0,0,0,4/10/2018 12:00 AM,785,0,0,4902,0,752.76,0,0,115,0,0,1514,4/10/2018 12:00 AM,,False,,,1,1,DrainSnake,Drain Cleaning,1544,False,2920,,0,0,,0,0,False,0,0,0,0,False,0,0,0,0,,False,0,,,,0,False,,,0,0,0,False,,,0,False,,,,,0,0,,0,0,False,0,0,0,False,0,0,0,False,0,False,0,,,,,0,0,0,0,0,0,0,,,
2920#02,"DRAIN SNAKE, ELECTRIC 35' W/AF",,1,0,0,0,10,0,,31,T,0,                         ,,,24,168,672,672,0,0,0,0,0,0,48,192,576,576,0,0,0,0,0,0,0,0,2920-02,20754,ELECTRIC EEL,CT516EIC35AF                  ,,,0,0,,     2920-01,0,0,0,True,False,True,False,6104,10096,102060,3/3/2018 12:00 AM,938.6,,0,0,0,0,938.6,,0,0,192,1104,0,0,0,4,26,0,43,193,1/31/2019 12:00 AM,,False,1300,,1,1,DrainSnake,Drain Cleaning,2570,False,2920,,0,0,,0,0,False,0,0,0,0,False,139,0,0,0,,False,0,,,,0,False,,,0,0,0,False,,,0,False,,,,,0,0,,0,0,False,0,0,0,False,0,0,0,False,0,False,0,,,,,0,0,0,0,0,0,0,,,
2920,"DRAIN SNAKE, ELECTRIC 35' W/AF",,1,0,0,0,10,0,,31,V,0,                         ,,,24,168,672,672,0,0,0,0,0,0,48,192,576,576,0,0,0,0,0,0,0,0,2920,11216,,                              ,,,0,0,,     2920-01,0,0,0,True,False,True,False,8470,8470,100244,3/3/2018 12:00 AM,938.6,,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,10/2/2018 12:00 AM,,False,,,1,1,DrainSnake,Drain Cleaning,,False,2920,,0,0,,0,0,False,0,0,0,0,False,0,0,0,0,,False,0,,,,0,False,,,0,0,0,False,,,0,False,,,,,0,0,,0,0,False,0,0,0,False,0,0,0,False,0,False,0,,,,,0,0,0,0,0,0,0,,,
2921,KINETIC WATER RAM,,0,0,0,0,10,0,,31,V,0,                         ,,,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2921-01,11217,GENERAL PIPE CLE,MODEL G                       ,,,0,0,,     2921-01,0,0,0,True,False,True,False,,,,,0,,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,11/24/2012 12:00 AM,,False,,,1,1,2921,,,False,2921,,0,0,,0,0,True,0,0,0,0,False,0,0,0,0,,False,0,,,,0,False,,,0,0,0,False,,,0,False,,,,,0,0,,0,0,False,0,0,0,False,0,0,0,False,0,False,0,,,,,0,0,0,0,0,0,0,,,
